operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/youtube/v3/videos,ContentRating,cccRating,items.contentDetails.contentRating.cccRating,"The video's Consejo de Calificación Cinematográfica (Chile) rating. schema: {""enum"": [""cccUnspecified"", ""cccTe"", ""ccc6"", ""ccc14"", ""ccc18"", ""ccc18v"", ""ccc18s"", ""cccUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,cceRating,items.contentDetails.contentRating.cceRating,"The video's rating from Portugal's Comissão de Classificação de Espect´culos, schema: {""type"": ""string"", ""enum"": [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            cce_rating = content_rating.get(""cceRating"")
            
            if cce_rating is None:
                return 0  # Attribute does not exist
            
            if cce_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,cceRating,items.contentDetails.contentRating.cceRating,"The video's rating from Portugal's Comissão de Classificação de Espect´culos. schema: {""enum"": [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,chfilmRating,items.contentDetails.contentRating.chfilmRating,"The video's rating in Switzerland, schema: {""type"": ""string"", ""enum"": [""chfilmUnspecified"", ""chfilm0"", ""chfilm6"", ""chfilm12"", ""chfilm16"", ""chfilm18"", ""chfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""chfilmUnspecified"", ""chfilm0"", ""chfilm6"", 
            ""chfilm12"", ""chfilm16"", ""chfilm18"", ""chfilmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            chfilm_rating = content_rating.get(""chfilmRating"")
            
            if chfilm_rating is None:
                return 0  # Attribute does not exist
            
            if chfilm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,chfilmRating,items.contentDetails.contentRating.chfilmRating,"The video's rating in Switzerland. schema: {""enum"": [""chfilmUnspecified"", ""chfilm0"", ""chfilm6"", ""chfilm12"", ""chfilm16"", ""chfilm18"", ""chfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,chvrsRating,items.contentDetails.contentRating.chvrsRating,"The video's Canadian Home Video Rating System (CHVRS) rating. schema: {""enum"": [""chvrsUnspecified"", ""chvrsG"", ""chvrsPg"", ""chvrs14a"", ""chvrs18a"", ""chvrsR"", ""chvrsE"", ""chvrsUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,cicfRating,items.contentDetails.contentRating.cicfRating,"The video's rating from the Commission de Contrôle des Films (Belgium). schema: {""enum"": [""cicfUnspecified"", ""cicfE"", ""cicfKtEa"", ""cicfKntEna"", ""cicfUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,cnaRating,items.contentDetails.contentRating.cnaRating,"The video's rating from Romania's CONSILIUL NATIONAL AL AUDIOVIZUALULUI (CNA). schema: {""enum"": [""cnaUnspecified"", ""cnaAp"", ""cna12"", ""cna15"", ""cna18"", ""cna18plus"", ""cnaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,cncRating,items.contentDetails.contentRating.cncRating,"Rating system in France - Commission de classification cinematographique, schema: {""type"": ""string"", ""enum"": [""cncUnspecified"", ""cncT"", ""cnc10"", ""cnc12"", ""cnc16"", ""cnc18"", ""cncE"", ""cncInterdiction"", ""cncUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_values = [
            ""cncUnspecified"", ""cncT"", ""cnc10"", ""cnc12"", 
            ""cnc16"", ""cnc18"", ""cncE"", ""cncInterdiction"", ""cncUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            cnc_rating = content_rating.get(""cncRating"")
            
            if cnc_rating is None:
                return 0  # Attribute does not exist
            
            if cnc_rating not in valid_values:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,cncRating,items.contentDetails.contentRating.cncRating,"Rating system in France - Commission de classification cinematographique schema: {""enum"": [""cncUnspecified"", ""cncT"", ""cnc10"", ""cnc12"", ""cnc16"", ""cnc18"", ""cncE"", ""cncInterdiction"", ""cncUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,csaRating,items.contentDetails.contentRating.csaRating,"The video's rating from France's Conseil supérieur de l’audiovisuel, which rates broadcast content, schema: {""type"": ""string"", ""enum"": [""csaUnspecified"", ""csaT"", ""csa10"", ""csa12"", ""csa16"", ""csa18"", ""csaInterdiction"", ""csaUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for csaRating
        allowed_csa_ratings = [
            ""csaUnspecified"", ""csaT"", ""csa10"", ""csa12"", 
            ""csa16"", ""csa18"", ""csaInterdiction"", ""csaUnrated""
        ]
        
        # Iterate over each video item to check the csaRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            csa_rating = content_rating.get('csaRating')
            
            # If csaRating is not present, return 0
            if csa_rating is None:
                return 0
            
            # Check if the csaRating is within the allowed enum values
            if csa_rating not in allowed_csa_ratings:
                return -1
        
        # If all csaRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any unexpected error, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,csaRating,items.contentDetails.contentRating.csaRating,"The video's rating from France's Conseil supérieur de l’audiovisuel, which rates broadcast content. schema: {""enum"": [""csaUnspecified"", ""csaT"", ""csa10"", ""csa12"", ""csa16"", ""csa18"", ""csaInterdiction"", ""csaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,cscfRating,items.contentDetails.contentRating.cscfRating,"The video's rating from Luxembourg's Commission de surveillance de la classification des films (CSCF). schema: {""enum"": [""cscfUnspecified"", ""cscfAl"", ""cscfA"", ""cscf6"", ""cscf9"", ""cscf12"", ""cscf16"", ""cscf18"", ""cscfUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,czfilmRating,items.contentDetails.contentRating.czfilmRating,"The video's rating in the Czech Republic. schema: {""enum"": [""czfilmUnspecified"", ""czfilmU"", ""czfilm12"", ""czfilm14"", ""czfilm18"", ""czfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,djctqRating,items.contentDetails.contentRating.djctqRating,"The video's Departamento de Justiça, Classificação, Qualificação e Títulos (DJCQT - Brazil) rating. schema: {""enum"": [""djctqUnspecified"", ""djctqL"", ""djctq10"", ""djctq12"", ""djctq14"", ""djctq16"", ""djctq18"", ""djctqEr"", ""djctqL10"", ""djctqL12"", ""djctqL14"", ""djctqL16"", ""djctqL18"", ""djctq1012"", ""djctq1014"", ""djctq1016"", ""djctq1018"", ""djctq1214"", ""djctq1216"", ""djctq1218"", ""djctq1416"", ""djctq1418"", ""djctq1618"", ""djctqUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,djctqRatingReasons,items.contentDetails.contentRating.djctqRatingReasons,"Reasons that explain why the video received its DJCQT (Brazil) rating. schema: {""type"": ""array""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,ecbmctRating,items.contentDetails.contentRating.ecbmctRating,"Rating system in Turkey - Evaluation and Classification Board of the Ministry of Culture and Tourism, schema: {""type"": ""string"", ""enum"": [""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", ""ecbmct18plus"", ""ecbmctUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get(""items"", [])
        
        # Define the allowed enum values for ecbmctRating
        allowed_values = [
            ""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", 
            ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", 
            ""ecbmct18plus"", ""ecbmctUnrated""
        ]
        
        # Iterate over each video item to check the ecbmctRating
        for video in video_items:
            content_details = video.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            ecbmct_rating = content_rating.get(""ecbmctRating"")
            
            # If ecbmctRating is not present, return 0
            if ecbmct_rating is None:
                return 0
            
            # Check if the ecbmctRating is within the allowed values
            if ecbmct_rating not in allowed_values:
                return -1
        
        # If all ratings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any exception, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ecbmctRating,items.contentDetails.contentRating.ecbmctRating,"Rating system in Turkey - Evaluation and Classification Board of the Ministry of Culture and Tourism schema: {""enum"": [""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", ""ecbmct18plus"", ""ecbmctUnrated""], ""type"": ""string""}",1,,,,,,,1
